region,topic,progress,title,text,simplified_text,n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,ttr,gulpease,flesch_vacca,lexical_density,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens,readit_base,readit_lexical,readit_syntactic,readit_global
molise,Regolamento Edilizio e Norme Techiche di Attuazione,1,Art. 7 - Opere soggette ad autorizzazione,"Le seguenti opere, permanenti, semipermanenti o in precario sia pubbliche che private sono soggette ad autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinte, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano in misura notevole lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati ed in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli od affissi pubblicitari od indicatori, lumi, memorie, monumenti, costruzione di tettorie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, qualora comporti installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionaria, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni, e tinteggiatura di edifici.

Quando le opere siano da eseguirsi per ordine dell'autorità giudiziaria, si dovrà fare esplicita menzione nella domanda di licenza, precisando gli estremi della sentenza e riportando integralmente la parte del dispositivo precisante le opere ordinate.

Nessuna modificazione o riduzione potrà apportarsi in corso di lavoro, alle opere autorizzate, prima di averne chiesta ed ottenuta licenza, equivalendo ciò ad esecuzione abusiva di opere edilizie ai sensi del succitato articolo 31 della Legge urbanistica.","Le seguenti opere, permanenti, semipermanenti o temporanee, sia pubbliche che private, richiedono autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinta, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano notevolmente lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati e in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli o affissi pubblicitari o indicatori, lumi, memorie, monumenti, costruzione di tettoie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, se comporta installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionarie, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni e tinteggiatura di edifici.

Se le opere sono da eseguire per ordine dell'autorità giudiziaria, si dovrà fare esplicita menzione nella domanda di licenza. Bisogna precisare gli estremi della sentenza e riportare integralmente la parte del dispositivo che precisa le opere ordinate.

Nessuna modificazione o riduzione potrà essere apportata durante i lavori alle opere autorizzate, prima di averne chiesta e ottenuta licenza. Questo equivale a esecuzione abusiva di opere edilizie ai sensi del citato articolo 31 della Legge urbanistica.",287,364,1782,1859,735,195,170,21,0,114,22,1,0,6,8,5,0,48,55,1,77,0,24,3,19,3,67.94425087108013,48.86062717770035,25.86991869918699,0.662020905923345,215,174,39,54,98.54226112365723,112,22,27,16,20,0.223,0.995,0.987,1.0
molise,Regolamento Edilizio e Norme Techiche di Attuazione,2,Art. 8 - Opere non soggette ad autorizzazione,"Non sono soggette alla autorizzazione:
- le opere pubbliche da eseguirsi direttamente da Amministrazioni Statali. Tali Amministrazioni comunque devono depositare presso il Sindaco prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31 comma 2° della vigente legge urbanistica;
- (voce eliminata)
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada;
- le opere in ordinaria e straordinaria manutenzione che non comportino modificazioni dei fabbricati e comunque non interessino edifici tutelati ai sensi della legge 1 giugno1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti, salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo nel caso che tali impianti non comportino la esecuzione di opere visibili all'esterno;
- le opere di assoluta urgenza e di necessità immediata ordinata dal Sindaco.

Del pari non è richiesta l'autorizzazione per la modificazione della situazione in atto del suolo, per eseguirvi strade, scavi, spianamenti, canali e, in genere, qualsiasi alterazione di sopra e sottosuolo che risponda ad esigenza di carattere agrario o minerario.

L'esenzione dell'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia agli effetti dell'applicazione della imposta di consumo o da altra imposta sostitutiva di questa sui materiali od apparecchi impiegati.","Non sono soggette all'autorizzazione:
- le opere pubbliche da eseguire direttamente da Amministrazioni Statali. Tali Amministrazioni devono comunque depositare presso il Sindaco, prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31, comma 2°, della vigente legge urbanistica;
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada;
- le opere di ordinaria e straordinaria manutenzione che non comportino modifiche dei fabbricati e comunque non interessino edifici tutelati ai sensi della legge 1 giugno 1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti. Questo è valido salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo se tali impianti non comportino l'esecuzione di opere visibili all'esterno;
- le opere di assoluta urgenza e di necessità immediata ordinate dal Sindaco.

Allo stesso modo, non è richiesta l'autorizzazione per la modifica della situazione in atto del suolo, per eseguirvi strade, scavi, spianamenti, canali e, in generale, qualsiasi alterazione di sopra e sottosuolo che risponda a esigenze di carattere agrario o minerario.

L'esenzione dall'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia per l'applicazione dell'imposta di consumo o di altra imposta sostitutiva di questa sui materiali o apparecchi impiegati.",234,271,1350,1387,559,156,136,11,0,81,15,5,0,12,22,5,0,28,49,1,37,0,15,1,13,2,66.66666666666666,45.41025641025641,29.449494949494955,0.5811965811965812,177,140,36,33,99.15531277656555,98,15,17,13,11,0.8290000000000001,0.909,1.0,1.0
molise,Regolamento Edilizio e Norme Techiche di Attuazione,3,Art. 26 - Occupazione temporanea e manomissione del suolo pubblico,"Nel caso di necessità di occupazione di suolo pubblico, deve essere fatta separata domanda al Sindaco con la indicazione planimetrica dell'area da includere nel recinto di cantiere, al fine di ottenere la concessione temporanea per la durata presunta dei lavori.

La concessione è rinnovabile di sei mesi in sei mesi ed è subordinata al pagamento della tassa di occupazione di spazi ed aree pubbliche ed al versamento cauzionale, per la rimessa in ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, allo scadere della concessione oppure in caso di prolungata sospensione dei lavori.

Il predetto deposito cauzionale viene restituito per intero o in parte, a seconda che il ripristino sia stato eseguito a regola d'arte o meno, trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.","Se c'è necessità di occupare suolo pubblico, deve essere fatta una domanda separata al Sindaco. La domanda deve includere l'indicazione planimetrica dell'area da includere nel recinto di cantiere, per ottenere la concessione temporanea per la durata prevista dei lavori.

La concessione è rinnovabile ogni sei mesi. È subordinata al pagamento della tassa di occupazione di spazi e aree pubbliche e al versamento cauzionale. Questo versamento è per il ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, alla scadenza della concessione oppure in caso di prolungata sospensione dei lavori.

Il deposito cauzionale viene restituito per intero o in parte, a seconda che il ripristino sia stato eseguito correttamente o meno. La restituzione avviene trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.",126,140,702,716,297,90,77,7,0,39,21,3,0,2,12,1,0,11,27,0,14,0,8,2,13,8,71.42857142857143,49.95238095238095,34.78571428571428,0.5793650793650794,96,77,18,15,99.27709698677063,129,16,14,14,10,0.5479999999999999,0.35,0.363,0.359
molise,Regolamento Edilizio e Norme Techiche di Attuazione,4,Art. 27 - Controllo sulla esecuzione dei lavori,"Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante la esecuzione dei lavori.

La vigilanza sulla esecuzione delle opere viene esercitata da Funzionari od Agenti Comunali i quali dovranno avere libero accesso agli immobili.","Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante l'esecuzione dei lavori.

La vigilanza sull'esecuzione delle opere è esercitata da Funzionari o Agenti Comunali. Questi devono avere libero accesso agli immobili.",34,37,200,203,83,32,28,3,0,12,5,0,0,0,3,1,0,3,8,1,3,0,1,0,3,2,94.11764705882352,56.64705882352941,35.99019607843136,0.5882352941176471,22,19,4,1,99.71580505371094,16,5,7,4,6,0.07400000000000001,1.0,0.517,0.359
molise,Regolamento Edilizio e Norme Techiche di Attuazione,5,Art. 28 - Visite di controllo - termini e modalità,"Durante l'esecuzione dei lavori i proprietari dovranno chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali per constatare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione col progetto approvato ed eventuali varianti preventivamente autorizzate:
- Visita alle fondazioni: La prima visita verrà effettuata non appena le opere di fondazione siano ultimate
- Visita al rustico: La seconda visita verrà effettuata non appena ultimata la costruzione delle strutture portanti ivi comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: La terza visita verrà effettuata a lavori ultimati per constatare in via definitiva la corrispondenza delle opere ivi comprese tutte le rifiniture e materiali impiegati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti preventivamente autorizzate.

Dell'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c, verrà fatta menzione nelle prescrizioni contenute nella licenza di costruzione.

Qualora nel corso delle suddette visite si accertasse la difformità delle opere eseguite da quelle approvate, si procederà nei confronti dei trasgressori a termine di legge.

Per ogni visita sarà redatto apposito verbale in duplice copia di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità circa l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che siano fissate nella licenza di costruzione.","Durante l'esecuzione dei lavori, i proprietari dovranno chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali. Queste visite servono per verificare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione con il progetto approvato ed eventuali varianti autorizzate in anticipo:
- Visita alle fondazioni: la prima visita verrà effettuata non appena le opere di fondazione siano ultimate.
- Visita al rustico: la seconda visita verrà effettuata non appena ultimata la costruzione delle strutture portanti, comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: la terza visita verrà effettuata a lavori ultimati per verificare in via definitiva la corrispondenza delle opere, comprese tutte le rifiniture e i materiali usati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti autorizzate in anticipo.

Dell'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c, verrà fatta menzione nelle prescrizioni contenute nella licenza di costruzione.

Se nel corso delle suddette visite si accertasse la difformità delle opere eseguite da quelle approvate, si procederà nei confronti dei trasgressori secondo la legge.

Per ogni visita sarà redatto apposito verbale in duplice copia, di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione, il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità. Queste responsabilità riguardano l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che siano fissate nella licenza di costruzione.",255,283,1445,1473,615,150,127,13,1,82,32,1,0,6,28,8,0,28,58,0,28,0,9,2,20,12,58.82352941176471,47.627450980392155,29.619909502262455,0.5803921568627451,195,160,33,24,99.42694306373596,132,12,11,12,6,0.937,0.522,1.0,1.0
molise,Regolamento Edilizio e Norme Techiche di Attuazione,6,Art. 29 - Cautele contro danni a manufatti per servizi pubblici,"Qualora per l'esecuzione di opere occorra manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- Ottenere l'autorizzazione dell'Amministrazione Comunale;
- Adottare le cautele necessarie per evitare danni ai relativi manufatti e condutture;
- Dare avviso agli Uffici od Impresa che eserciscono servizi pubblici.","Se per l'esecuzione di opere è necessario manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- ottenere l'autorizzazione dell'Amministrazione Comunale;
- prendere le precauzioni necessarie per evitare danni ai relativi manufatti e condutture;
- avvisare gli Uffici o l'Impresa che gestiscono servizi pubblici.",50,58,302,310,128,43,38,4,0,16,9,0,0,0,7,1,0,6,5,0,8,0,5,1,9,0,86.0,52.6,27.099999999999994,0.62,37,32,4,7,98.60726594924927,43,9,10,7,4,0.129,1.0,0.06,0.053
molise,Regolamento Edilizio e Norme Techiche di Attuazione,7,Art. 30 - Interruzione dei lavori ed obblighi relativi,"In caso di interruzione delle opere il proprietario dovrà fare eseguire i lavori necessari a mantenere la solidità della parte costruita ed a togliere eventuali deturpazioni.

In caso di inadempienza il Sindaco potrà provvedere d'Ufficio, ai sensi dell'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dalla interruzione delle opere e salvo il caso che questa dipenda da provate cause di forza maggiore, sarà facoltà del Sindaco di far cessare l'occupazione di suolo pubblico eventualmente autorizzata.","Se le opere vengono interrotte, il proprietario dovrà fare eseguire i lavori necessari a mantenere la solidità della parte costruita. Inoltre, dovrà rimuovere eventuali deturpazioni.

Se non adempie, il Sindaco potrà intervenire d'ufficio, secondo l'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dall'interruzione delle opere, il Sindaco potrà far cessare l'occupazione di suolo pubblico eventualmente autorizzata. Questo, a meno che l'interruzione dipenda da provate cause di forza maggiore.",82,94,461,473,190,69,60,5,0,22,17,1,0,4,10,1,0,7,14,2,12,0,1,3,15,2,84.14634146341463,51.073170731707314,38.99024390243901,0.6097560975609756,64,54,11,7,98.51943254470825,182,15,18,12,14,0.18,0.9890000000000001,0.81,0.59
molise,Regolamento Edilizio e Norme Techiche di Attuazione,8,Art. 31 - Demolizioni,"Nelle opere di demolizioni è vietato tenere accumulati in qualsiasi luogo, materiali provenienti dalle demolizioni stesse, quando possa esservi pericolo di incendio ed è vietato accumulare materiali pesanti nei piani superiori di un edificio.

È vietato altresì calare materiali di demolizioni verso la via pubblica; quando ciò sia reso necessario dalla natura delle opere o dei luoghi, i materiali stessi dovranno venir calati entro contenitori o per appositi condotti o mediante corde od altri mezzi che diano garanzia di sicurezza.

Dovranno, altresì, osservarsi le eventuali prescrizioni stabilite dagli altri regolamenti comunali ed adottarsi tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso e dovranno adottarsi gli accorgimenti atti ad evitare il polverio.","Nelle opere di demolizione è vietato tenere accumulati in qualsiasi luogo materiali provenienti dalle demolizioni stesse, quando possa esserci pericolo di incendio. È vietato anche accumulare materiali pesanti nei piani superiori di un edificio.

È vietato calare materiali di demolizione verso la via pubblica. Quando ciò sia necessario per la natura delle opere o dei luoghi, i materiali stessi dovranno essere calati entro contenitori, per appositi condotti, o mediante corde o altri mezzi che garantiscano sicurezza.

Dovranno, inoltre, osservarsi le eventuali prescrizioni stabilite dagli altri regolamenti comunali. Dovranno adottarsi tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso. Infine, dovranno adottarsi gli accorgimenti per evitare il polverio.",111,125,668,682,281,88,70,7,0,28,28,0,0,3,10,4,0,14,18,1,14,0,3,2,19,9,79.27927927927928,47.73873873873874,25.593307593307603,0.6576576576576577,90,76,14,7,99.67343807220459,65,9,14,6,9,0.452,0.903,0.055999999999999994,0.41600000000000004
veneto,Regolamento comunale per la tutela degli animali,1,Art. 1 – Valori etici e culturali,"Il Comune di Verona nell'ambito dei principi e indirizzi fissati dalle vigenti leggi tutela le specie animali non umane, in conformità a principi etici e morali, e riconosce agli stessi il diritto a una esistenza compatibile con la loro natura, quale elemento fondamentale e indispensabile di una morale biocentrica.

Il Comune di Verona, comunità portatrice di elevati valori di cultura e civiltà, individua nella tutela delle specie animali non umane uno strumento finalizzato al rispetto e alla tolleranza verso tutti gli esseri viventi e, in particolare, verso i più deboli.

Il Comune di Verona, per favorire la corretta convivenza fra uomo e animali, e tutelare la salute pubblica e l'ambiente, promuove e sostiene iniziative e interventi rivolti alla conservazione degli ecosistemi e degli equilibri ecologici; le modifiche degli assetti del territorio dovranno tenere conto anche degli habitat a cui gli animali sono legati per la loro esistenza.

Il Comune di Verona si impegna a operare affinché sia promosso, nel sistema educativo rivolto all'intera popolazione e soprattutto all'infanzia, il rispetto degli animali e il principio della corretta convivenza con gli stessi.

Il Comune di Verona si adopera altresì a diffondere e promuovere le garanzie giuridiche attribuite agli animali dalle normative vigenti.

Il Comune di Verona riconosce la libertà di ogni cittadino di esercitare le attività connesse alla cura degli animali, quale mezzo che concorre a sviluppare la personalità e ad attenuare le difficoltà espressive e di socializzazione, soprattutto nelle fasi dell'infanzia e della vecchiaia.

Il Comune di Verona riconosce validità etica e morale a tutte le forme di pensiero che si richiamano al dovere del rispetto e della promozione di iniziative per la sopravvivenza delle specie animali.

Il Comune di Verona, in collaborazione con i Servizi Veterinari dell'Azienda Ulss 9 Scaligera, promuove e attua corsi di formazione e/o di aggiornamento sul benessere animale rivolti ai medici veterinari, al personale di vigilanza, agli operatori del settore e alle associazioni di volontariato.

Il Comune di Verona, i Servizi Veterinari dell'Azienda Ulss 9 Scaligera e l'Ordine dei Medici Veterinari, in collaborazione con le Associazioni Protezionistiche iscritte all'Albo Regionale riconosciute ai sensi dell'art. 9 della L.R. 60/93 e della circolare applicativa n. 11 del 10.5.1994, promuovono programmi di formazione e informazione rivolti alle scuole e ai cittadini.","Il Comune di Verona, seguendo i principi e indirizzi delle leggi vigenti, tutela le specie animali non umane. Lo fa in linea con principi etici e morali, riconoscendo loro il diritto a un'esistenza compatibile con la loro natura, come elemento fondamentale di una morale biocentrica.

Il Comune di Verona, comunità portatrice di elevati valori di cultura e civiltà, vede nella tutela delle specie animali non umane uno strumento per il rispetto e la tolleranza verso tutti gli esseri viventi, in particolare verso i più deboli.

Il Comune di Verona, per favorire la corretta convivenza fra uomo e animali e tutelare la salute pubblica e l'ambiente, promuove e sostiene iniziative e interventi per la conservazione degli ecosistemi e degli equilibri ecologici. Le modifiche del territorio dovranno considerare anche gli habitat a cui gli animali sono legati per la loro esistenza.

Il Comune di Verona si impegna a promuovere, nel sistema educativo rivolto a tutta la popolazione e soprattutto all'infanzia, il rispetto degli animali e il principio della corretta convivenza con loro.

Il Comune di Verona si adopera anche per diffondere e promuovere le garanzie giuridiche attribuite agli animali dalle normative vigenti.

Il Comune di Verona riconosce la libertà di ogni cittadino di svolgere attività connesse alla cura degli animali. Questo è visto come mezzo per sviluppare la personalità e attenuare le difficoltà espressive e di socializzazione, soprattutto nell'infanzia e nella vecchiaia.

Il Comune di Verona riconosce validità etica e morale a tutte le forme di pensiero che si richiamano al dovere del rispetto e della promozione di iniziative per la sopravvivenza delle specie animali.

Il Comune di Verona, in collaborazione con i Servizi Veterinari dell'Azienda Ulss 9 Scaligera, promuove e attua corsi di formazione e/o aggiornamento sul benessere animale. Questi corsi sono rivolti ai medici veterinari, al personale di vigilanza, agli operatori del settore e alle associazioni di volontariato.

Il Comune di Verona, i Servizi Veterinari dell'Azienda Ulss 9 Scaligera e l'Ordine dei Medici Veterinari, in collaborazione con le Associazioni Protezionistiche iscritte all'Albo Regionale riconosciute ai sensi dell'art. 9 della L.R. 60/93 e della circolare applicativa n. 11 del 10.5.1994, promuovono programmi di formazione e informazione rivolti alle scuole e ai cittadini.",370,402,1988,2020,848,197,159,13,0,94,36,6,0,7,48,9,0,32,84,29,32,0,25,0,32,4,53.24324324324324,45.810810810810814,28.565488565488543,0.45675675675675675,278,234,53,51,98.52197170257568,225,17,24,17,19,0.941,0.062,0.33899999999999997,0.813
veneto,Regolamento comunale per la tutela degli animali,2,Art. 2 – Competenze del Sindaco,"Il Sindaco, sulla base del dettato degli artt. 823 e 826 del Codice Civile, esercita la tutela delle specie animali che vivono stabilmente o temporaneamente sul territorio comunale, vigilando a mezzo degli organi competenti sui maltrattamenti, sugli atti di crudeltà e sull'abbandono degli animali presenti allo stato libero nel territorio comunale.

Al Sindaco, in base al D.P.R. 31.3.1979, spetta la vigilanza sull'osservanza delle leggi e dei regolamenti generali e locali, relativi alla protezione degli animali e alla difesa del patrimonio zootecnico, nonché l'attuazione delle disposizioni previste nel presente Regolamento anche mediante l'adozione di specifici provvedimenti applicativi.

Il Sindaco, per motivi di sanità e sicurezza pubblica, può disporre provvedimenti straordinari per la gestione delle specie animali che vivono stabilmente o temporaneamente allo stato libero nel territorio comunale.","Il Sindaco, sulla base degli artt. 823 e 826 del Codice Civile, esercita la tutela delle specie animali che vivono stabilmente o temporaneamente sul territorio comunale. Il Sindaco vigila, tramite gli organi competenti, sui maltrattamenti, sugli atti di crudeltà e sull'abbandono degli animali presenti allo stato libero nel territorio comunale.

Al Sindaco, in base al D.P.R. 31.3.1979, spetta la vigilanza sull'osservanza delle leggi e dei regolamenti generali e locali relativi alla protezione degli animali e alla difesa del patrimonio zootecnico. Inoltre, spetta al Sindaco l'attuazione delle disposizioni previste nel presente Regolamento, anche mediante l'adozione di specifici provvedimenti applicativi.

Il Sindaco, per motivi di sanità e sicurezza pubblica, può disporre provvedimenti straordinari per la gestione delle specie animali che vivono stabilmente o temporaneamente allo stato libero nel territorio comunale.",132,148,783,799,325,85,71,5,0,41,9,3,0,6,9,2,0,19,34,1,16,0,8,0,9,0,64.39393939393939,41.04545454545455,19.56212121212122,0.5681818181818182,89,66,26,12,99.56177473068237,46,4,5,3,4,0.9690000000000001,0.601,0.065,0.765
