region,topic,progress,title,text,simplified_text,n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,ttr,gulpease,flesch_vacca,lexical_density,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens,readit_base,readit_lexical,readit_syntactic,readit_global
molise,Regolamento Edilizio e Norme Techiche di Attuazione,1,Art. 7 - Opere soggette ad autorizzazione,"Le seguenti opere, permanenti, semipermanenti o in precario sia pubbliche che private sono soggette ad autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinte, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano in misura notevole lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati ed in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli od affissi pubblicitari od indicatori, lumi, memorie, monumenti, costruzione di tettorie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, qualora comporti installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionaria, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni, e tinteggiatura di edifici.

Quando le opere siano da eseguirsi per ordine dell'autorità giudiziaria, si dovrà fare esplicita menzione nella domanda di licenza, precisando gli estremi della sentenza e riportando integralmente la parte del dispositivo precisante le opere ordinate.

Nessuna modificazione o riduzione potrà apportarsi in corso di lavoro, alle opere autorizzate, prima di averne chiesta ed ottenuta licenza, equivalendo ciò ad esecuzione abusiva di opere edilizie ai sensi del succitato articolo 31 della Legge urbanistica.","Le seguenti opere, permanenti, semipermanenti o temporanee, sia pubbliche che private, richiedono autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinta, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano notevolmente lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati e in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli o affissi pubblicitari o indicatori, lumi, memorie, monumenti, costruzione di tettoie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, se comporta installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionarie, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni e tinteggiatura di edifici.

Se l'autorità giudiziaria ordina di eseguire le opere, la domanda di licenza deve fare esplicita menzione di questo ordine. La domanda di licenza deve precisare gli estremi della sentenza e riportare integralmente la parte del dispositivo che precisa le opere ordinate.

Nessuna modificazione o riduzione potrà essere apportata durante i lavori alle opere autorizzate, prima di averne chiesta e ottenuta licenza. Questo equivale a esecuzione abusiva di opere edilizie ai sensi del citato articolo 31 della Legge urbanistica.",291,368,1795,1872,743,194,168,21,0,116,22,1,0,6,12,4,0,48,54,1,77,0,24,3,19,3,66.66666666666666,48.965635738831615,26.18065783014237,0.6597938144329897,221,179,40,57,98.57597351074219,166,27,32,21,24,0.237,0.9940000000000001,0.8320000000000001,0.995
molise,Regolamento Edilizio e Norme Techiche di Attuazione,2,Art. 8 - Opere non soggette ad autorizzazione,"Non sono soggette alla autorizzazione:
- le opere pubbliche da eseguirsi direttamente da Amministrazioni Statali. Tali Amministrazioni comunque devono depositare presso il Sindaco prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31 comma 2° della vigente legge urbanistica;
- (voce eliminata)
- le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada;
- le opere in ordinaria e straordinaria manutenzione che non comportino modificazioni dei fabbricati e comunque non interessino edifici tutelati ai sensi della legge 1 giugno1939, n. 1089;
- la costruzione di baracche da cantiere e le protezioni stagionali;
- gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti, salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo nel caso che tali impianti non comportino la esecuzione di opere visibili all'esterno;
- le opere di assoluta urgenza e di necessità immediata ordinata dal Sindaco.

Del pari non è richiesta l'autorizzazione per la modificazione della situazione in atto del suolo, per eseguirvi strade, scavi, spianamenti, canali e, in genere, qualsiasi alterazione di sopra e sottosuolo che risponda ad esigenza di carattere agrario o minerario.

L'esenzione dell'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia agli effetti dell'applicazione della imposta di consumo o da altra imposta sostitutiva di questa sui materiali od apparecchi impiegati.","Non sono soggette all'autorizzazione le opere pubbliche che le Amministrazioni Statali eseguono direttamente. Tali Amministrazioni devono comunque depositare presso il Sindaco, prima dell'inizio di qualsiasi opera, la prova dell'accertamento di cui agli articoli 29 e 31, comma 2°, della vigente legge urbanistica. Non sono soggette all'autorizzazione le opere e le installazioni per la segnaletica stradale orizzontale e verticale, in applicazione del Codice della strada. Non sono soggette all'autorizzazione le opere di ordinaria e straordinaria manutenzione che non comportano modifiche dei fabbricati e comunque non interessano edifici tutelati ai sensi della legge 1 giugno 1939, n. 1089. Non sono soggette all'autorizzazione la costruzione di baracche da cantiere e le protezioni stagionali. Non sono soggetti all'autorizzazione gli impianti di servizi accessori dei fabbricati come illuminazione, energia industriale, gas, telefono, riscaldamento, ventilazione, ascensori, montacarichi ed opere inerenti. Questo è valido salvo l'osservanza delle disposizioni di Legge e di Regolamento speciali e solo se tali impianti non comportano l'esecuzione di opere visibili all'esterno. Non sono soggette all'autorizzazione le opere di assoluta urgenza e di necessità immediata che il Sindaco ordina.

Allo stesso modo, non è richiesta l'autorizzazione per modificare la situazione in atto del suolo, per eseguire strade, scavi, spianamenti, canali e, in generale, qualsiasi alterazione di sopra e sottosuolo che risponda a esigenze di carattere agrario o minerario.

L'esenzione dall'autorizzazione non esonera l'interessato dall'obbligo della preventiva denuncia per l'applicazione dell'imposta di consumo o di altra imposta sostitutiva di questa sui materiali o apparecchi impiegati.",259,289,1512,1542,623,156,137,10,0,85,21,5,0,17,24,7,0,33,50,1,30,0,15,1,19,2,60.231660231660236,42.204633204633204,23.748648648648647,0.6023166023166023,194,158,40,33,96.50762677192688,298,20,22,17,14,0.958,0.29100000000000004,0.28,0.22399999999999998
molise,Regolamento Edilizio e Norme Techiche di Attuazione,3,Art. 26 - Occupazione temporanea e manomissione del suolo pubblico,"Nel caso di necessità di occupazione di suolo pubblico, deve essere fatta separata domanda al Sindaco con la indicazione planimetrica dell'area da includere nel recinto di cantiere, al fine di ottenere la concessione temporanea per la durata presunta dei lavori.

La concessione è rinnovabile di sei mesi in sei mesi ed è subordinata al pagamento della tassa di occupazione di spazi ed aree pubbliche ed al versamento cauzionale, per la rimessa in ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, allo scadere della concessione oppure in caso di prolungata sospensione dei lavori.

Il predetto deposito cauzionale viene restituito per intero o in parte, a seconda che il ripristino sia stato eseguito a regola d'arte o meno, trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.","Se c'è necessità di occupare suolo pubblico, il richiedente deve presentare una domanda separata al Sindaco. La domanda deve includere l'indicazione planimetrica dell'area da includere nel recinto di cantiere, per ottenere la concessione temporanea per la durata prevista dei lavori.

Il Comune può rinnovare la concessione ogni sei mesi. La concessione dipende dal pagamento della tassa di occupazione di spazi e aree pubbliche e dal versamento cauzionale. Questo versamento serve per il ripristino, sia di terrazzamento sia di pavimentazione o vegetazione, alla scadenza della concessione oppure in caso di prolungata sospensione dei lavori.

L'amministrazione restituisce il deposito cauzionale per intero o in parte, a seconda che il ripristino sia stato eseguito correttamente o meno. La restituzione avviene trascorsi 60 (sessanta) giorni dall'avvenuto ripristino del suolo manomesso.",131,145,749,763,312,94,81,7,0,42,19,3,0,2,16,1,0,10,27,1,14,0,8,2,16,3,71.7557251908397,47.85496183206107,32.476553980370774,0.5572519083969466,101,80,20,15,98.29372763633728,210,27,20,21,14,0.6459999999999999,0.527,0.562,0.168
molise,Regolamento Edilizio e Norme Techiche di Attuazione,4,Art. 27 - Controllo sulla esecuzione dei lavori,"Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante la esecuzione dei lavori.

La vigilanza sulla esecuzione delle opere viene esercitata da Funzionari od Agenti Comunali i quali dovranno avere libero accesso agli immobili.","Ogni costruzione è soggetta al controllo dell'Autorità Comunale durante l'esecuzione dei lavori.

Funzionari o Agenti Comunali esercitano la vigilanza sull'esecuzione delle opere. Questi Funzionari o Agenti Comunali hanno libero accesso agli immobili.",35,38,216,219,89,30,26,3,0,14,3,0,0,0,4,0,0,3,7,2,3,0,2,0,3,0,85.71428571428571,53.0,29.047619047619058,0.5714285714285714,20,17,4,2,98.84745478630066,67,7,10,6,9,0.09,1.0,0.813,0.20600000000000002
molise,Regolamento Edilizio e Norme Techiche di Attuazione,5,Art. 28 - Visite di controllo - termini e modalità,"Durante l'esecuzione dei lavori i proprietari dovranno chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali per constatare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione col progetto approvato ed eventuali varianti preventivamente autorizzate:
- Visita alle fondazioni: La prima visita verrà effettuata non appena le opere di fondazione siano ultimate
- Visita al rustico: La seconda visita verrà effettuata non appena ultimata la costruzione delle strutture portanti ivi comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: La terza visita verrà effettuata a lavori ultimati per constatare in via definitiva la corrispondenza delle opere ivi comprese tutte le rifiniture e materiali impiegati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti preventivamente autorizzate.

Dell'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c, verrà fatta menzione nelle prescrizioni contenute nella licenza di costruzione.

Qualora nel corso delle suddette visite si accertasse la difformità delle opere eseguite da quelle approvate, si procederà nei confronti dei trasgressori a termine di legge.

Per ogni visita sarà redatto apposito verbale in duplice copia di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità circa l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che siano fissate nella licenza di costruzione.","Durante l'esecuzione dei lavori, i proprietari devono chiedere per iscritto l'effettuazione delle seguenti tre visite di funzionari o agenti municipali. Queste visite servono per verificare il regolare andamento e l'esatta corrispondenza delle opere in esecuzione con il progetto approvato ed eventuali varianti che le autorità hanno autorizzato in anticipo:
- Visita alle fondazioni: i funzionari o agenti municipali effettuano la prima visita non appena le opere di fondazione sono ultimate.
- Visita al rustico: i funzionari o agenti municipali effettuano la seconda visita non appena ultimano la costruzione delle strutture portanti, comprese le murature d'ambito, scale, coperture e tavolati divisori.
- Visita ai lavori ultimati: i funzionari o agenti municipali effettuano la terza visita a lavori ultimati per verificare in via definitiva la corrispondenza delle opere, comprese tutte le rifiniture e i materiali usati per i rivestimenti esterni, al progetto approvato e alle eventuali varianti che le autorità hanno autorizzato in anticipo.

Nelle prescrizioni contenute nella licenza di costruzione, si menziona l'obbligo della richiesta scritta delle visite di controllo di cui ai punti a, b, e c.

Se nel corso delle suddette visite si accerta la difformità delle opere eseguite da quelle approvate, le autorità procedono nei confronti dei trasgressori secondo la legge.

Per ogni visita, i funzionari o agenti municipali redigono apposito verbale in duplice copia, di cui una deve rimanere in cantiere.

La mancata visita da parte dei servizi comunali non esime il titolare della licenza di costruzione, il Direttore dei lavori o l'assuntore dei lavori dalle loro responsabilità. Queste responsabilità riguardano l'inosservanza tanto delle norme generali di legge o di regolamento quanto delle modalità esecutive che la licenza di costruzione ha fissato.",279,307,1561,1589,674,149,127,13,1,93,32,1,0,6,37,9,0,29,56,0,28,0,13,2,32,0,53.40501792114696,47.028673835125446,27.513371932726777,0.5734767025089605,221,181,38,28,97.91038632392883,423,33,34,29,20,0.958,0.182,0.846,1.0
molise,Regolamento Edilizio e Norme Techiche di Attuazione,6,Art. 29 - Cautele contro danni a manufatti per servizi pubblici,"Qualora per l'esecuzione di opere occorra manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- Ottenere l'autorizzazione dell'Amministrazione Comunale;
- Adottare le cautele necessarie per evitare danni ai relativi manufatti e condutture;
- Dare avviso agli Uffici od Impresa che eserciscono servizi pubblici.","Se per l'esecuzione di opere è necessario manomettere il suolo e sottosuolo pubblico o costruire recinzioni e ponteggi, il costruttore dovrà:
- ottenere l'autorizzazione dall'Amministrazione Comunale;
- prendere le precauzioni necessarie per evitare danni ai relativi manufatti e condutture;
- avvisare gli Uffici o l'Impresa che gestiscono servizi pubblici.",50,58,302,310,128,43,38,4,0,16,9,0,0,0,7,1,0,6,5,0,8,0,5,1,9,0,86.0,52.6,27.099999999999994,0.62,37,32,4,7,98.58502745628357,44,10,11,7,4,0.129,1.0,0.061,0.052000000000000005
molise,Regolamento Edilizio e Norme Techiche di Attuazione,7,Art. 30 - Interruzione dei lavori ed obblighi relativi,"In caso di interruzione delle opere il proprietario dovrà fare eseguire i lavori necessari a mantenere la solidità della parte costruita ed a togliere eventuali deturpazioni.

In caso di inadempienza il Sindaco potrà provvedere d'Ufficio, ai sensi dell'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dalla interruzione delle opere e salvo il caso che questa dipenda da provate cause di forza maggiore, sarà facoltà del Sindaco di far cessare l'occupazione di suolo pubblico eventualmente autorizzata.","Se le opere si interrompono, il proprietario dovrà eseguire i lavori necessari a mantenere la solidità della parte costruita. Inoltre, il proprietario dovrà rimuovere eventuali deturpazioni.

Se il proprietario non adempie, il Sindaco potrà intervenire d'ufficio, secondo l'art. 153 del T.U. Legge Comunale e Provinciale, con spese a carico degli interessati.

Trascorso un mese dall'interruzione delle opere, il Sindaco potrà far cessare l'occupazione di suolo pubblico eventualmente autorizzata. Questo avverrà a meno che l'interruzione dipenda da provate cause di forza maggiore.",86,97,489,500,200,69,61,5,0,24,16,1,0,4,12,2,0,7,14,2,11,0,1,3,16,0,80.23255813953489,49.58139534883721,37.63720930232556,0.5930232558139535,69,59,11,7,98.27432632446289,209,16,19,14,15,0.23199999999999998,0.96,0.161,0.19899999999999998
molise,Regolamento Edilizio e Norme Techiche di Attuazione,8,Art. 31 - Demolizioni,"Nelle opere di demolizioni è vietato tenere accumulati in qualsiasi luogo, materiali provenienti dalle demolizioni stesse, quando possa esservi pericolo di incendio ed è vietato accumulare materiali pesanti nei piani superiori di un edificio.

È vietato altresì calare materiali di demolizioni verso la via pubblica; quando ciò sia reso necessario dalla natura delle opere o dei luoghi, i materiali stessi dovranno venir calati entro contenitori o per appositi condotti o mediante corde od altri mezzi che diano garanzia di sicurezza.

Dovranno, altresì, osservarsi le eventuali prescrizioni stabilite dagli altri regolamenti comunali ed adottarsi tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso e dovranno adottarsi gli accorgimenti atti ad evitare il polverio.","Nelle opere di demolizione, il regolamento vieta di accumulare in qualsiasi luogo materiali provenienti dalle demolizioni stesse, quando possa esserci pericolo di incendio. Inoltre, vieta di accumulare materiali pesanti nei piani superiori di un edificio.

Il regolamento vieta di calare materiali di demolizione verso la via pubblica. Quando la natura delle opere o dei luoghi lo richiede, si devono calare i materiali stessi entro contenitori, per appositi condotti, o mediante corde o altri mezzi che garantiscano sicurezza.

Inoltre, si devono osservare le eventuali prescrizioni che altri regolamenti comunali hanno stabilito. Si devono adottare tutte quelle speciali cautele che l'Autorità Comunale potrà ordinare caso per caso. Infine, si devono adottare gli accorgimenti per evitare il polverio.",116,131,672,687,286,83,68,7,0,30,24,0,0,3,12,9,0,13,19,1,15,0,3,2,24,0,71.55172413793103,49.172413793103445,29.169950738916224,0.603448275862069,101,85,16,10,98.37361574172974,181,29,34,26,24,0.46399999999999997,0.43799999999999994,0.095,0.03
veneto,Regolamento comunale per la tutela degli animali,1,Art. 1 – Valori etici e culturali,"Il Comune di Verona nell'ambito dei principi e indirizzi fissati dalle vigenti leggi tutela le specie animali non umane, in conformità a principi etici e morali, e riconosce agli stessi il diritto a una esistenza compatibile con la loro natura, quale elemento fondamentale e indispensabile di una morale biocentrica.

Il Comune di Verona, comunità portatrice di elevati valori di cultura e civiltà, individua nella tutela delle specie animali non umane uno strumento finalizzato al rispetto e alla tolleranza verso tutti gli esseri viventi e, in particolare, verso i più deboli.

Il Comune di Verona, per favorire la corretta convivenza fra uomo e animali, e tutelare la salute pubblica e l'ambiente, promuove e sostiene iniziative e interventi rivolti alla conservazione degli ecosistemi e degli equilibri ecologici; le modifiche degli assetti del territorio dovranno tenere conto anche degli habitat a cui gli animali sono legati per la loro esistenza.

Il Comune di Verona si impegna a operare affinché sia promosso, nel sistema educativo rivolto all'intera popolazione e soprattutto all'infanzia, il rispetto degli animali e il principio della corretta convivenza con gli stessi.

Il Comune di Verona si adopera altresì a diffondere e promuovere le garanzie giuridiche attribuite agli animali dalle normative vigenti.

Il Comune di Verona riconosce la libertà di ogni cittadino di esercitare le attività connesse alla cura degli animali, quale mezzo che concorre a sviluppare la personalità e ad attenuare le difficoltà espressive e di socializzazione, soprattutto nelle fasi dell'infanzia e della vecchiaia.

Il Comune di Verona riconosce validità etica e morale a tutte le forme di pensiero che si richiamano al dovere del rispetto e della promozione di iniziative per la sopravvivenza delle specie animali.

Il Comune di Verona, in collaborazione con i Servizi Veterinari dell'Azienda Ulss 9 Scaligera, promuove e attua corsi di formazione e/o di aggiornamento sul benessere animale rivolti ai medici veterinari, al personale di vigilanza, agli operatori del settore e alle associazioni di volontariato.

Il Comune di Verona, i Servizi Veterinari dell'Azienda Ulss 9 Scaligera e l'Ordine dei Medici Veterinari, in collaborazione con le Associazioni Protezionistiche iscritte all'Albo Regionale riconosciute ai sensi dell'art. 9 della L.R. 60/93 e della circolare applicativa n. 11 del 10.5.1994, promuovono programmi di formazione e informazione rivolti alle scuole e ai cittadini.","Il Comune di Verona, seguendo i principi e indirizzi delle leggi vigenti, tutela le specie animali non umane. Il Comune di Verona lo fa in linea con principi etici e morali, riconoscendo loro il diritto a un'esistenza compatibile con la loro natura, come elemento fondamentale di una morale biocentrica.

Il Comune di Verona, comunità portatrice di elevati valori di cultura e civiltà, vede nella tutela delle specie animali non umane uno strumento per il rispetto e la tolleranza verso tutti gli esseri viventi, in particolare verso i più deboli.

Il Comune di Verona, per favorire la corretta convivenza fra uomo e animali e tutelare la salute pubblica e l'ambiente, promuove e sostiene iniziative e interventi per la conservazione degli ecosistemi e degli equilibri ecologici. Le modifiche del territorio devono considerare anche gli habitat a cui gli animali sono legati per la loro esistenza.

Il Comune di Verona si impegna a promuovere, nel sistema educativo rivolto a tutta la popolazione e soprattutto all'infanzia, il rispetto degli animali e il principio della corretta convivenza con loro.

Il Comune di Verona si adopera anche per diffondere e promuovere le garanzie giuridiche che le normative vigenti attribuiscono agli animali.

Il Comune di Verona riconosce la libertà di ogni cittadino di svolgere attività connesse alla cura degli animali. Il Comune di Verona vede questo come mezzo per sviluppare la personalità e attenuare le difficoltà espressive e di socializzazione, soprattutto nell'infanzia e nella vecchiaia.

Il Comune di Verona riconosce validità etica e morale a tutte le forme di pensiero che si richiamano al dovere del rispetto e della promozione di iniziative per la sopravvivenza delle specie animali.

Il Comune di Verona, in collaborazione con i Servizi Veterinari dell'Azienda Ulss 9 Scaligera, promuove e attua corsi di formazione e/o aggiornamento sul benessere animale. Questi corsi sono rivolti ai medici veterinari, al personale di vigilanza, agli operatori del settore e alle associazioni di volontariato.

Il Comune di Verona, i Servizi Veterinari dell'Azienda Ulss 9 Scaligera e l'Ordine dei Medici Veterinari, in collaborazione con le Associazioni Protezionistiche iscritte all'Albo Regionale riconosciute ai sensi dell'art. 9 della L.R. 60/93 e della circolare applicativa n. 11 del 10.5.1994, promuovono programmi di formazione e informazione rivolti alle scuole e ai cittadini.",378,410,2019,2051,864,194,158,13,0,94,35,6,0,7,51,10,0,32,85,33,32,0,25,0,33,2,51.32275132275132,45.904761904761905,28.35164835164834,0.4444444444444444,282,239,52,53,98.61600399017334,289,18,28,17,21,0.943,0.040999999999999995,0.263,0.653
veneto,Regolamento comunale per la tutela degli animali,2,Art. 2 – Competenze del Sindaco,"Il Sindaco, sulla base del dettato degli artt. 823 e 826 del Codice Civile, esercita la tutela delle specie animali che vivono stabilmente o temporaneamente sul territorio comunale, vigilando a mezzo degli organi competenti sui maltrattamenti, sugli atti di crudeltà e sull'abbandono degli animali presenti allo stato libero nel territorio comunale.

Al Sindaco, in base al D.P.R. 31.3.1979, spetta la vigilanza sull'osservanza delle leggi e dei regolamenti generali e locali, relativi alla protezione degli animali e alla difesa del patrimonio zootecnico, nonché l'attuazione delle disposizioni previste nel presente Regolamento anche mediante l'adozione di specifici provvedimenti applicativi.

Il Sindaco, per motivi di sanità e sicurezza pubblica, può disporre provvedimenti straordinari per la gestione delle specie animali che vivono stabilmente o temporaneamente allo stato libero nel territorio comunale.","Il Sindaco, sulla base degli artt. 823 e 826 del Codice Civile, tutela le specie animali che vivono stabilmente o temporaneamente sul territorio comunale. Il Sindaco vigila, tramite gli organi competenti, sui maltrattamenti, sugli atti di crudeltà e sull'abbandono degli animali presenti allo stato libero nel territorio comunale.

In base al D.P.R. 31.3.1979, il Sindaco vigila sull'osservanza delle leggi e dei regolamenti generali e locali relativi alla protezione degli animali e alla difesa del patrimonio zootecnico. Inoltre, il Sindaco attua le disposizioni previste nel presente Regolamento, anche mediante l'adozione di specifici provvedimenti applicativi.

Per motivi di sanità e sicurezza pubblica, il Sindaco può disporre provvedimenti straordinari per gestire le specie animali che vivono stabilmente o temporaneamente allo stato libero nel territorio comunale.",125,139,737,751,308,83,68,5,0,37,10,3,0,6,10,2,0,19,29,1,14,0,8,0,10,0,66.4,42.04,20.839999999999975,0.576,88,67,24,12,99.47762489318848,103,15,15,13,11,0.951,0.7440000000000001,0.06,0.311
